tabblk2020,st,stusps,stname,cty,ctyname,trct,trctname,bgrp,bgrpname,cbsa,cbsaname,zcta,zctaname,stplc,stplcname,ctycsub,ctycsubname,stcd118,stcd118name,stsldl,stsldlname,stsldu,stslduname,stschool,stschoolname,stsecon,stseconname,trib,tribname,tsub,tsubname,stanrc,stanrcname,mil,milname,stwib,stwibname,blklatdd,blklondd,createdate
110010099061007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8871160,-76.9340995,20241022
110010099061008,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8867100,-76.9350560,20241022
110010099061009,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8879737,-76.9384158,20241022
110010099061010,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009906,"99.06 (District of Columbia, DC)",110010099061,"1 (Tract 99.06, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8870474,-76.9384174,20241022
110010099071000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099071,"1 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8810080,-76.9378395,20241022
110010099071001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099071,"1 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8809867,-76.9398972,20241022
110010099071002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099071,"1 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8811298,-76.9421632,20241022
110010099071003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099071,"1 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8805673,-76.9440431,20241022
110010099071004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099071,"1 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8801292,-76.9448908,20241022
110010099072000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8847826,-76.9382725,20241022
110010099072001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8826154,-76.9366848,20241022
110010099072002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8828180,-76.9380124,20241022
110010099072003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8825176,-76.9402034,20241022
110010099072004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8825134,-76.9419649,20241022
110010099072005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8820962,-76.9412271,20241022
110010099072006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009907,"99.07 (District of Columbia, DC)",110010099072,"2 (Tract 99.07, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20019,20019,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11007,"Ward 7, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8816909,-76.9350514,20241022
110010101001000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101001,"1 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20005,20005,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9059578,-77.0337379,20241022
110010101001001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101001,"1 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20005,20005,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9062766,-77.0356251,20241022
110010101001002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101001,"1 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20005,20005,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9046946,-77.0355550,20241022
110010101001003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101001,"1 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20005,20005,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9047598,-77.0335498,20241022
110010101001004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101001,"1 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20005,20005,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9031803,-77.0339802,20241022
110010101001005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101001,"1 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20005,20005,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9031312,-77.0355585,20241022
110010101001006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101001,"1 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20005,20005,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.9019365,-77.0355665,20241022
